product_id,store_id,date,sales_quantity,price,promotions,seasonality_factors,external_factors,demand_trend,customer_segments,price_opt,competitor_prices,elasticity_index,has_pricing_data,price_vs_competitor_pct,discount_pct,promo_flag,revenue,promo_x_elasticity,daily_sales_lag_7,daily_sales_lag_14,daily_rolling_mean_7,daily_rolling_std_7
6021,20,2024-09-08,363,86.98,1,Festival,Weather,Stable,Premium,,,,0,,,1,31573.74,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
5622,83,2024-09-08,68,75.87,0,Unknown,Weather,Decreasing,Budget,,,,0,,,0,5159.16,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
7058,65,2024-09-08,462,50.43,1,Unknown,Unknown,Increasing,Premium,,,,0,,,1,23298.66,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
4442,25,2024-09-08,387,11.41,0,Holiday,Unknown,Increasing,Budget,,,,0,,,0,4415.67,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
1084,72,2024-09-08,475,24.92,0,Festival,Competitor Pricing,Decreasing,Premium,,,,0,,,0,11837.0,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
4432,33,2024-09-08,90,50.85,1,Festival,Weather,Increasing,Premium,,,,0,,,1,4576.5,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
8392,31,2024-09-08,172,47.58,1,Festival,Weather,Decreasing,Budget,,,,0,,,1,8183.76,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
7506,80,2024-09-08,82,81.51,0,Festival,Weather,Decreasing,Budget,,,,0,,,0,6683.82,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
5435,40,2024-09-08,278,41.1,1,Unknown,Economic Indicator,Decreasing,Budget,,,,0,,,1,11425.8,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
1936,37,2024-09-08,32,65.57,1,Holiday,Weather,Increasing,Premium,,,,0,,,1,2098.24,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
7005,11,2024-09-08,74,23.5,0,Festival,Unknown,Decreasing,Budget,,,,0,,,0,1739.0,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
6672,15,2024-09-08,492,14.47,1,Holiday,Economic Indicator,Decreasing,Regular,,,,0,,,1,7119.24,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
5053,63,2024-09-08,180,76.86,1,Festival,Economic Indicator,Decreasing,Regular,,,,0,,,1,13834.8,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
8271,46,2024-09-08,307,63.81,1,Unknown,Unknown,Decreasing,Budget,,,,0,,,1,19589.67,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
6285,20,2024-09-08,34,56.98,1,Festival,Economic Indicator,Increasing,Premium,,,,0,,,1,1937.32,0.0,4821.0,7348.0,6439.571428571428,1995.0826095797677
3675,78,2024-09-09,179,75.24,0,Unknown,Competitor Pricing,Decreasing,Premium,,,,0,,,0,13467.96,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
8349,2,2024-09-09,217,57.67,1,Holiday,Weather,Increasing,Regular,,,,0,,,1,12514.39,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
4092,52,2024-09-09,232,71.8,0,Unknown,Economic Indicator,Stable,Premium,,,,0,,,0,16657.6,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
4568,43,2024-09-09,306,78.08,1,Unknown,Economic Indicator,Decreasing,Budget,,,,0,,,1,23892.48,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
2705,17,2024-09-09,469,46.27,1,Unknown,Competitor Pricing,Decreasing,Regular,,,,0,,,1,21700.63,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
3430,75,2024-09-09,271,8.99,1,Unknown,Unknown,Decreasing,Budget,,,,0,,,1,2436.29,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
4638,70,2024-09-09,108,49.21,0,Festival,Competitor Pricing,Increasing,Premium,,,,0,,,0,5314.68,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
8570,47,2024-09-09,493,25.65,1,Holiday,Weather,Decreasing,Regular,,,,0,,,1,12645.45,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
1573,77,2024-09-09,96,8.71,0,Holiday,Weather,Decreasing,Premium,,,,0,,,0,836.16,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
4772,26,2024-09-09,63,13.11,1,Unknown,Weather,Stable,Regular,,,,0,,,1,825.93,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
6772,3,2024-09-09,218,20.75,1,Festival,Unknown,Decreasing,Budget,,,,0,,,1,4523.5,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
4033,37,2024-09-09,330,88.54,0,Unknown,Unknown,Increasing,Regular,,,,0,,,0,29218.2,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
8130,29,2024-09-09,422,19.25,1,Holiday,Economic Indicator,Increasing,Regular,,,,0,,,1,8123.5,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
2997,54,2024-09-09,103,12.6,1,Holiday,Weather,Decreasing,Regular,,,,0,,,1,1297.8,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
5989,83,2024-09-09,81,24.31,1,Festival,Competitor Pricing,Stable,Budget,,,,0,,,1,1969.11,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
7845,96,2024-09-09,499,16.51,1,Unknown,Competitor Pricing,Increasing,Regular,,,,0,,,1,8238.49,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
7523,31,2024-09-09,283,27.97,0,Holiday,Competitor Pricing,Increasing,Budget,,,,0,,,0,7915.51,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
6632,41,2024-09-09,334,63.86,0,Festival,Unknown,Stable,Regular,,,,0,,,0,21329.24,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
8663,22,2024-09-09,498,72.94,1,Holiday,Weather,Stable,Budget,,,,0,,,1,36324.12,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
1438,86,2024-09-09,98,50.37,1,Holiday,Competitor Pricing,Increasing,Budget,,,,0,,,1,4936.26,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
4986,15,2024-09-09,365,13.02,1,Holiday,Competitor Pricing,Stable,Premium,,,,0,,,1,4752.3,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
8500,54,2024-09-09,281,90.34,1,Unknown,Weather,Increasing,Regular,,,,0,,,1,25385.54,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
1492,85,2024-09-09,488,25.74,1,Festival,Competitor Pricing,Increasing,Budget,,,,0,,,1,12561.12,0.0,9610.0,6083.0,7327.714285714285,2479.4594649026267
2631,79,2024-09-10,398,62.67,0,Festival,Economic Indicator,Decreasing,Regular,,,,0,,,0,24942.66,0.0,8476.0,7387.0,6874.0,2274.3209975726795
9501,7,2024-09-10,132,77.69,1,Unknown,Unknown,Stable,Budget,,,,0,,,1,10255.08,0.0,8476.0,7387.0,6874.0,2274.3209975726795
5595,68,2024-09-10,185,88.28,1,Unknown,Economic Indicator,Increasing,Budget,,,,0,,,1,16331.8,0.0,8476.0,7387.0,6874.0,2274.3209975726795
9869,90,2024-09-10,69,42.89,0,Holiday,Economic Indicator,Decreasing,Regular,,,,0,,,0,2959.41,0.0,8476.0,7387.0,6874.0,2274.3209975726795
5385,61,2024-09-10,127,36.89,1,Festival,Economic Indicator,Stable,Regular,,,,0,,,1,4685.03,0.0,8476.0,7387.0,6874.0,2274.3209975726795
7475,40,2024-09-10,330,28.87,1,Festival,Weather,Increasing,Budget,,,,0,,,1,9527.1,0.0,8476.0,7387.0,6874.0,2274.3209975726795
4982,55,2024-09-10,31,52.05,1,Holiday,Economic Indicator,Decreasing,Budget,,,,0,,,1,1613.55,0.0,8476.0,7387.0,6874.0,2274.3209975726795
1324,29,2024-09-10,79,62.53,1,Unknown,Economic Indicator,Decreasing,Premium,,,,0,,,1,4939.87,0.0,8476.0,7387.0,6874.0,2274.3209975726795
6923,20,2024-09-10,7,54.44,1,Unknown,Economic Indicator,Decreasing,Regular,,,,0,,,1,381.08,0.0,8476.0,7387.0,6874.0,2274.3209975726795
9973,55,2024-09-10,173,99.93,0,Holiday,Economic Indicator,Stable,Budget,,,,0,,,0,17287.89,0.0,8476.0,7387.0,6874.0,2274.3209975726795
6897,14,2024-09-10,286,75.9,1,Holiday,Unknown,Decreasing,Premium,,,,0,,,1,21707.4,0.0,8476.0,7387.0,6874.0,2274.3209975726795
5154,52,2024-09-10,440,8.03,0,Festival,Economic Indicator,Stable,Budget,,,,0,,,0,3533.2,0.0,8476.0,7387.0,6874.0,2274.3209975726795
4582,68,2024-09-10,447,43.02,0,Holiday,Economic Indicator,Increasing,Budget,,,,0,,,0,19229.94,0.0,8476.0,7387.0,6874.0,2274.3209975726795
3709,59,2024-09-10,345,91.11,0,Unknown,Unknown,Stable,Budget,,,,0,,,0,31432.95,0.0,8476.0,7387.0,6874.0,2274.3209975726795
8915,92,2024-09-10,148,79.72,0,Holiday,Competitor Pricing,Decreasing,Premium,,,,0,,,0,11798.56,0.0,8476.0,7387.0,6874.0,2274.3209975726795
2985,23,2024-09-10,60,12.68,0,Holiday,Economic Indicator,Increasing,Premium,,,,0,,,0,760.8,0.0,8476.0,7387.0,6874.0,2274.3209975726795
3568,71,2024-09-10,288,32.2,1,Festival,Unknown,Stable,Regular,,,,0,,,1,9273.6,0.0,8476.0,7387.0,6874.0,2274.3209975726795
2289,47,2024-09-10,253,81.98,0,Unknown,Economic Indicator,Stable,Regular,,,,0,,,0,20740.94,0.0,8476.0,7387.0,6874.0,2274.3209975726795
4695,29,2024-09-10,296,49.29,0,Unknown,Competitor Pricing,Stable,Premium,,,,0,,,0,14589.84,0.0,8476.0,7387.0,6874.0,2274.3209975726795
2079,34,2024-09-10,272,10.86,0,Unknown,Competitor Pricing,Decreasing,Budget,,,,0,,,0,2953.92,0.0,8476.0,7387.0,6874.0,2274.3209975726795
8021,74,2024-09-10,241,75.39,0,Festival,Unknown,Decreasing,Budget,,,,0,,,0,18168.99,0.0,8476.0,7387.0,6874.0,2274.3209975726795
4309,88,2024-09-10,329,48.94,0,Holiday,Economic Indicator,Decreasing,Premium,,,,0,,,0,16101.26,0.0,8476.0,7387.0,6874.0,2274.3209975726795
2202,55,2024-09-10,29,31.71,0,Holiday,Economic Indicator,Decreasing,Budget,,,,0,,,0,919.59,0.0,8476.0,7387.0,6874.0,2274.3209975726795
7102,74,2024-09-11,472,12.64,0,Unknown,Competitor Pricing,Decreasing,Premium,,,,0,,,0,5966.08,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
6112,97,2024-09-11,117,59.72,0,Holiday,Weather,Stable,Premium,,,,0,,,0,6987.24,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
1212,66,2024-09-11,47,5.05,0,Holiday,Economic Indicator,Stable,Regular,,,,0,,,0,237.35,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
2654,44,2024-09-11,357,79.44,0,Festival,Competitor Pricing,Increasing,Premium,,,,0,,,0,28360.08,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
3536,91,2024-09-11,161,23.64,1,Festival,Competitor Pricing,Stable,Regular,,,,0,,,1,3806.04,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
2010,6,2024-09-11,154,79.07,1,Festival,Economic Indicator,Increasing,Premium,,,,0,,,1,12176.78,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
5226,64,2024-09-11,165,8.01,1,Holiday,Competitor Pricing,Stable,Budget,,,,0,,,1,1321.65,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
7192,3,2024-09-11,314,93.11,1,Festival,Competitor Pricing,Decreasing,Regular,,,,0,,,1,29236.54,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
1918,92,2024-09-11,303,58.19,1,Festival,Competitor Pricing,Increasing,Premium,,,,0,,,1,17631.57,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
9376,28,2024-09-11,140,56.38,1,Unknown,Economic Indicator,Stable,Budget,,,,0,,,1,7893.2,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
3468,41,2024-09-11,265,69.54,1,Festival,Economic Indicator,Stable,Regular,,,,0,,,1,18428.1,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
5578,41,2024-09-11,37,24.24,1,Festival,Weather,Decreasing,Budget,,,,0,,,1,896.88,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
2358,60,2024-09-11,73,70.77,0,Holiday,Unknown,Increasing,Regular,,,,0,,,0,5166.21,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
3207,65,2024-09-11,353,8.64,0,Unknown,Competitor Pricing,Stable,Budget,,,,0,,,0,3049.92,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
5827,2,2024-09-11,337,34.44,0,Unknown,Economic Indicator,Decreasing,Budget,,,,0,,,0,11606.28,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
6667,73,2024-09-11,83,14.83,1,Festival,Unknown,Increasing,Premium,,,,0,,,1,1230.89,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
5532,38,2024-09-11,150,51.99,0,Festival,Economic Indicator,Increasing,Budget,,,,0,,,0,7798.5,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
7315,92,2024-09-11,140,97.69,1,Festival,Weather,Decreasing,Budget,,,,0,,,1,13676.6,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
4222,57,2024-09-11,466,91.94,0,Unknown,Unknown,Stable,Regular,,,,0,,,0,42844.04,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
3807,27,2024-09-11,58,24.96,1,Holiday,Competitor Pricing,Stable,Budget,,,,0,,,1,1447.68,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
1589,16,2024-09-11,406,66.54,0,Unknown,Weather,Increasing,Regular,,,,0,,,0,27015.24,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
6474,37,2024-09-11,320,64.89,1,Festival,Unknown,Increasing,Premium,,,,0,,,1,20764.8,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
9766,45,2024-09-11,494,7.65,0,Unknown,Unknown,Increasing,Budget,,,,0,,,0,3779.1,0.0,5740.0,5118.0,6372.428571428572,2249.150792124504
2222,61,2024-09-12,395,44.76,1,Festival,Weather,Decreasing,Premium,,,,0,,,1,17680.2,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
2745,36,2024-09-12,270,22.76,1,Unknown,Unknown,Stable,Premium,,,,0,,,1,6145.2,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5884,76,2024-09-12,416,94.08,1,Unknown,Weather,Decreasing,Budget,,,,0,,,1,39137.28,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
1210,31,2024-09-12,270,94.33,0,Holiday,Competitor Pricing,Increasing,Regular,,,,0,,,0,25469.1,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
8674,53,2024-09-12,32,41.62,1,Unknown,Unknown,Stable,Premium,,,,0,,,1,1331.84,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
8191,12,2024-09-12,426,30.41,1,Festival,Economic Indicator,Stable,Budget,,,,0,,,1,12954.66,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
2279,69,2024-09-12,95,80.95,0,Holiday,Unknown,Stable,Premium,,,,0,,,0,7690.25,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
7054,30,2024-09-12,319,50.97,1,Holiday,Economic Indicator,Decreasing,Regular,,,,0,,,1,16259.43,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
7866,39,2024-09-12,307,47.13,1,Holiday,Competitor Pricing,Increasing,Premium,,,,0,,,1,14468.91,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
3154,1,2024-09-12,310,73.6,0,Holiday,Competitor Pricing,Decreasing,Regular,,,,0,,,0,22816.0,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
4438,78,2024-09-12,9,5.03,1,Festival,Economic Indicator,Stable,Premium,,,,0,,,1,45.27,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
1230,54,2024-09-12,298,38.36,0,Holiday,Competitor Pricing,Increasing,Premium,,,,0,,,0,11431.28,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5814,45,2024-09-12,163,76.8,0,Unknown,Economic Indicator,Stable,Regular,,,,0,,,0,12518.4,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
6280,34,2024-09-12,396,17.7,1,Holiday,Weather,Increasing,Premium,90.61,82.89,1.28,1,-0.7865,-4.1192,1,7009.2,1.28,3920.0,6930.0,6325.571428571428,2267.861096359508
9862,44,2024-09-12,343,86.59,0,Festival,Unknown,Decreasing,Premium,,,,0,,,0,29700.37,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
9425,31,2024-09-12,328,20.45,1,Holiday,Weather,Decreasing,Premium,,,,0,,,1,6707.6,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
7833,85,2024-09-12,472,9.19,1,Holiday,Unknown,Increasing,Regular,,,,0,,,1,4337.68,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
2405,22,2024-09-12,118,56.02,1,Holiday,Weather,Stable,Budget,,,,0,,,1,6610.36,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
9930,23,2024-09-12,15,27.64,1,Unknown,Economic Indicator,Increasing,Premium,,,,0,,,1,414.6,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
9550,54,2024-09-12,451,34.12,1,Unknown,Weather,Increasing,Premium,,,,0,,,1,15388.12,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5072,15,2024-09-12,25,40.7,0,Holiday,Competitor Pricing,Increasing,Budget,,,,0,,,0,1017.5,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
2237,96,2024-09-12,145,90.54,0,Unknown,Unknown,Increasing,Premium,,,,0,,,0,13128.3,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5378,48,2024-09-12,431,86.44,1,Unknown,Weather,Decreasing,Budget,,,,0,,,1,37255.64,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
8727,43,2024-09-12,361,79.33,1,Festival,Competitor Pricing,Stable,Regular,,,,0,,,1,28638.13,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
6803,56,2024-09-12,265,98.64,0,Unknown,Economic Indicator,Increasing,Budget,,,,0,,,0,26139.6,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5301,1,2024-09-12,33,45.26,1,Festival,Economic Indicator,Decreasing,Regular,,,,0,,,1,1493.58,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5622,70,2024-09-12,165,20.48,1,Unknown,Unknown,Increasing,Regular,,,,0,,,1,3379.2,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
2454,60,2024-09-12,197,90.81,0,Festival,Economic Indicator,Increasing,Premium,,,,0,,,0,17889.57,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
1099,25,2024-09-12,2,90.16,0,Festival,Competitor Pricing,Decreasing,Regular,,,,0,,,0,180.32,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
9803,64,2024-09-12,161,18.51,1,Unknown,Weather,Stable,Regular,,,,0,,,1,2980.11,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5009,27,2024-09-12,125,38.03,0,Unknown,Competitor Pricing,Stable,Premium,,,,0,,,0,4753.75,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
2876,76,2024-09-12,271,97.92,0,Unknown,Economic Indicator,Decreasing,Budget,,,,0,,,0,26536.32,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
5820,38,2024-09-12,392,62.33,1,Unknown,Unknown,Stable,Regular,18.21,75.16,1.91,1,-0.1707,0.7078,1,24433.36,1.91,3920.0,6930.0,6325.571428571428,2267.861096359508
4415,38,2024-09-12,391,61.48,1,Holiday,Competitor Pricing,Increasing,Premium,,,,0,,,1,24038.68,0.0,3920.0,6930.0,6325.571428571428,2267.861096359508
3738,92,2024-09-13,214,69.5,0,Holiday,Unknown,Stable,Premium,,,,0,,,0,14873.0,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
6716,72,2024-09-13,183,44.09,0,Festival,Economic Indicator,Decreasing,Budget,,,,0,,,0,8068.47,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
1049,85,2024-09-13,481,24.67,0,Holiday,Weather,Decreasing,Premium,,,,0,,,0,11866.27,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
4992,15,2024-09-13,108,12.03,1,Festival,Weather,Decreasing,Premium,,,,0,,,1,1299.24,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
5561,43,2024-09-13,295,10.19,1,Festival,Competitor Pricing,Increasing,Regular,,,,0,,,1,3006.05,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
7876,71,2024-09-13,446,52.67,0,Festival,Competitor Pricing,Increasing,Premium,,,,0,,,0,23490.82,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
9259,59,2024-09-13,474,14.19,1,Festival,Weather,Stable,Budget,,,,0,,,1,6726.06,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
2565,4,2024-09-13,54,79.79,0,Holiday,Weather,Stable,Budget,,,,0,,,0,4308.66,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
1471,10,2024-09-13,351,42.15,1,Unknown,Economic Indicator,Increasing,Premium,,,,0,,,1,14794.65,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
8128,51,2024-09-13,28,54.22,1,Unknown,Unknown,Decreasing,Regular,,,,0,,,1,1518.16,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
9784,77,2024-09-13,267,76.6,1,Festival,Competitor Pricing,Stable,Budget,,,,0,,,1,20452.2,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
5089,65,2024-09-13,292,59.53,0,Holiday,Economic Indicator,Stable,Premium,,,,0,,,0,17382.76,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
9432,20,2024-09-13,212,24.23,1,Holiday,Economic Indicator,Decreasing,Regular,,,,0,,,1,5136.76,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
1243,29,2024-09-13,453,50.91,0,Holiday,Economic Indicator,Decreasing,Regular,,,,0,,,0,23062.23,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
8946,57,2024-09-13,165,58.84,0,Festival,Competitor Pricing,Stable,Regular,,,,0,,,0,9708.6,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
6384,41,2024-09-13,400,30.73,1,Festival,Weather,Decreasing,Budget,,,,0,,,1,12292.0,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
6275,1,2024-09-13,200,14.57,0,Holiday,Competitor Pricing,Stable,Regular,,,,0,,,0,2914.0,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
1427,39,2024-09-13,421,99.72,1,Festival,Unknown,Increasing,Premium,,,,0,,,1,41982.12,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
1313,99,2024-09-13,71,97.98,1,Unknown,Unknown,Decreasing,Budget,,,,0,,,1,6956.58,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
5970,11,2024-09-13,328,53.9,1,Holiday,Weather,Increasing,Premium,,,,0,,,1,17679.2,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
8355,96,2024-09-13,352,52.4,1,Holiday,Economic Indicator,Stable,Budget,,,,0,,,1,18444.8,0.0,5974.0,6005.0,6965.142857142857,2101.580550329631
4561,12,2024-09-14,202,98.54,0,Festival,Unknown,Decreasing,Premium,,,,0,,,0,19905.08,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
8346,70,2024-09-14,315,16.29,1,Holiday,Unknown,Increasing,Regular,,,,0,,,1,5131.35,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
3092,16,2024-09-14,495,20.22,0,Holiday,Competitor Pricing,Decreasing,Premium,,,,0,,,0,10008.9,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
5712,31,2024-09-14,194,47.41,0,Holiday,Economic Indicator,Decreasing,Budget,,,,0,,,0,9197.54,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
3740,71,2024-09-14,462,16.51,1,Holiday,Competitor Pricing,Increasing,Regular,,,,0,,,1,7627.62,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
6839,21,2024-09-14,41,32.63,0,Unknown,Competitor Pricing,Stable,Premium,,,,0,,,0,1337.83,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
4247,94,2024-09-14,453,31.33,1,Festival,Weather,Increasing,Regular,,,,0,,,1,14192.49,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
3655,57,2024-09-14,191,32.04,0,Festival,Weather,Stable,Premium,,,,0,,,0,6119.64,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
5599,81,2024-09-14,334,15.83,1,Holiday,Competitor Pricing,Increasing,Regular,,,,0,,,1,5287.22,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
7941,48,2024-09-14,312,39.57,1,Holiday,Unknown,Increasing,Regular,,,,0,,,1,12345.84,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
7014,19,2024-09-14,392,56.26,1,Holiday,Economic Indicator,Decreasing,Premium,,,,0,,,1,22053.92,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
3097,83,2024-09-14,412,58.51,0,Unknown,Competitor Pricing,Stable,Regular,,,,0,,,0,24106.12,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
1660,74,2024-09-14,49,30.97,0,Holiday,Weather,Increasing,Regular,,,,0,,,0,1517.53,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
9259,52,2024-09-14,170,79.01,0,Unknown,Weather,Decreasing,Budget,,,,0,,,0,13431.7,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
3988,30,2024-09-14,9,71.19,0,Unknown,Economic Indicator,Increasing,Budget,,,,0,,,0,640.71,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
9076,98,2024-09-14,149,27.28,0,Festival,Competitor Pricing,Stable,Regular,,,,0,,,0,4064.72,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
8180,27,2024-09-14,368,16.31,0,Festival,Weather,Increasing,Regular,,,,0,,,0,6002.08,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
4415,15,2024-09-14,463,60.07,0,Unknown,Economic Indicator,Increasing,Regular,,,,0,,,0,27812.41,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
7310,73,2024-09-14,190,73.97,0,Festival,Competitor Pricing,Decreasing,Premium,,,,0,,,0,14054.3,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
5214,94,2024-09-14,448,28.9,0,Holiday,Weather,Stable,Budget,,,,0,,,0,12947.2,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
6076,43,2024-09-14,37,95.41,1,Holiday,Weather,Stable,Premium,,,,0,,,1,3530.17,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
8973,29,2024-09-14,376,83.24,0,Holiday,Unknown,Decreasing,Budget,,,,0,,,0,31298.24,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
3105,81,2024-09-14,307,87.81,1,Unknown,Weather,Stable,Premium,,,,0,,,1,26957.67,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
7730,47,2024-09-14,19,14.88,0,Holiday,Competitor Pricing,Stable,Budget,,,,0,,,0,282.72,0.0,6536.0,7838.0,6939.571428571428,2116.6852117672743
