product_id,date,store_id,sales_quantity,price,promotions,seasonality_factors,external_factors,demand_trend,customer_segments,price_opt,competitor_prices,elasticity_index,has_pricing_data,daily_sales_lag_7,daily_sales_lag_14,daily_rolling_mean_7,daily_rolling_std_7
7729,2024-11-11,51,176,19.99,True,Holiday,Weather,Decreasing,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
3017,2024-11-11,62,88,76.44,True,Holiday,Unknown,Increasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
2545,2024-11-11,71,365,95.27,True,Unknown,Competitor Pricing,Decreasing,Premium,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
7445,2024-11-11,44,450,75.12,True,Unknown,Unknown,Stable,Premium,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
3092,2024-11-11,95,29,56.22,True,Holiday,Weather,Increasing,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
2452,2024-11-11,20,75,94.23,False,Holiday,Unknown,Stable,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
1887,2024-11-11,32,353,38.04,False,Unknown,Unknown,Stable,Premium,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
9705,2024-11-11,46,177,58.32,True,Unknown,Economic Indicator,Increasing,Premium,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
5851,2024-11-11,38,330,44.57,False,Holiday,Unknown,Increasing,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
2730,2024-11-11,19,5,35.3,False,Festival,Weather,Stable,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
2992,2024-11-11,24,9,49.17,False,Holiday,Economic Indicator,Stable,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
9458,2024-11-11,1,121,29.52,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
6707,2024-11-11,85,50,48.53,True,Holiday,Economic Indicator,Increasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
4390,2024-11-11,41,331,22.26,False,Unknown,Economic Indicator,Decreasing,Premium,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
9619,2024-11-11,30,160,60.57,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
1666,2024-11-11,86,311,47.3,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
8954,2024-11-11,76,60,15.25,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
8341,2024-11-11,43,497,25.03,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
5996,2024-11-11,36,299,23.35,False,Festival,Economic Indicator,Increasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
7283,2024-11-11,8,470,19.0,True,Unknown,Weather,Decreasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
1445,2024-11-11,44,35,57.44,False,Festival,Economic Indicator,Increasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
4648,2024-11-11,45,478,81.04,True,Festival,Economic Indicator,Increasing,Premium,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
2239,2024-11-11,82,336,94.44,True,Holiday,Weather,Stable,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
4439,2024-11-11,11,449,87.53,False,Unknown,Economic Indicator,Stable,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
7678,2024-11-11,57,250,27.52,True,Festival,Competitor Pricing,Stable,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
9537,2024-11-11,64,53,43.21,True,Festival,Competitor Pricing,Stable,Budget,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
2560,2024-11-11,19,296,72.71,False,Unknown,Economic Indicator,Decreasing,Premium,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
6754,2024-11-11,12,288,66.74,True,Holiday,Economic Indicator,Increasing,Regular,,,,False,6611.0,9708.0,7215.142857142857,1549.33398901715
2007,2024-11-12,6,86,45.38,False,Festival,Economic Indicator,Stable,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
2031,2024-11-12,20,64,67.92,False,Holiday,Competitor Pricing,Stable,Budget,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
1612,2024-11-12,68,235,38.88,True,Festival,Competitor Pricing,Decreasing,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
9437,2024-11-12,16,28,28.89,True,Festival,Competitor Pricing,Stable,Budget,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
5724,2024-11-12,84,485,73.54,True,Holiday,Unknown,Stable,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
1884,2024-11-12,54,286,56.12,True,Festival,Weather,Stable,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
7921,2024-11-12,60,28,9.74,True,Festival,Weather,Stable,Budget,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
6702,2024-11-12,56,367,64.78,False,Holiday,Economic Indicator,Decreasing,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
9258,2024-11-12,68,114,82.81,False,Holiday,Unknown,Decreasing,Budget,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
4428,2024-11-12,68,463,75.77,True,Festival,Weather,Stable,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
9742,2024-11-12,25,30,56.37,True,Festival,Competitor Pricing,Decreasing,Budget,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
7774,2024-11-12,71,404,84.3,False,Festival,Economic Indicator,Increasing,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
7716,2024-11-12,2,54,71.87,False,Holiday,Unknown,Decreasing,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
6872,2024-11-12,95,123,99.95,True,Unknown,Unknown,Increasing,Regular,10.82,43.18,0.66,True,7075.0,6863.0,7302.0,1526.6975251611943
6764,2024-11-12,46,256,39.9,False,Unknown,Economic Indicator,Increasing,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
7223,2024-11-12,68,495,36.6,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
6595,2024-11-12,72,437,94.43,True,Holiday,Economic Indicator,Increasing,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
5378,2024-11-12,52,356,69.2,True,Unknown,Unknown,Decreasing,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
3938,2024-11-12,97,168,82.31,False,Holiday,Weather,Increasing,Budget,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
8645,2024-11-12,66,450,33.69,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
8173,2024-11-12,12,35,90.4,False,Festival,Unknown,Stable,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
7910,2024-11-12,48,394,90.28,True,Festival,Weather,Decreasing,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
3627,2024-11-12,93,439,14.9,False,Festival,Weather,Stable,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
4272,2024-11-12,4,359,40.36,True,Holiday,Competitor Pricing,Stable,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
5559,2024-11-12,90,380,6.19,False,Unknown,Weather,Increasing,Premium,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
5088,2024-11-12,25,19,75.74,True,Holiday,Weather,Increasing,Regular,,,,False,7075.0,6863.0,7302.0,1526.6975251611943
6272,2024-11-13,59,242,98.0,True,Holiday,Competitor Pricing,Increasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
2345,2024-11-13,58,132,45.74,False,Festival,Weather,Decreasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
7393,2024-11-13,55,269,22.39,False,Festival,Economic Indicator,Decreasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
5406,2024-11-13,25,251,25.81,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
6788,2024-11-13,70,319,72.89,True,Holiday,Unknown,Increasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
5966,2024-11-13,53,98,86.43,False,Holiday,Weather,Stable,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
4353,2024-11-13,52,270,48.7,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
2033,2024-11-13,95,39,54.0,True,Holiday,Economic Indicator,Increasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
8981,2024-11-13,42,496,98.53,True,Holiday,Competitor Pricing,Stable,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
5628,2024-11-13,75,78,54.23,True,Festival,Competitor Pricing,Stable,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
7559,2024-11-13,41,362,49.72,True,Unknown,Unknown,Increasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
9969,2024-11-13,8,267,44.66,False,Holiday,Economic Indicator,Increasing,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
8989,2024-11-13,78,391,85.56,False,Holiday,Unknown,Stable,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
3214,2024-11-13,76,53,38.87,True,Festival,Economic Indicator,Decreasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
7341,2024-11-13,43,84,62.05,False,Festival,Unknown,Stable,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
6695,2024-11-13,83,5,56.22,True,Festival,Unknown,Stable,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
9776,2024-11-13,75,1,71.58,False,Unknown,Competitor Pricing,Stable,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
9197,2024-11-13,48,386,5.94,False,Festival,Weather,Decreasing,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
2090,2024-11-13,19,410,91.18,True,Festival,Weather,Stable,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
8003,2024-11-13,11,230,22.5,False,Holiday,Economic Indicator,Increasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
4695,2024-11-13,86,296,87.11,True,Unknown,Weather,Decreasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
9764,2024-11-13,54,308,82.39,False,Holiday,Competitor Pricing,Decreasing,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
1838,2024-11-13,84,55,68.38,False,Holiday,Unknown,Decreasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
5671,2024-11-13,42,145,86.78,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
3817,2024-11-13,60,266,95.51,True,Unknown,Weather,Increasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
3340,2024-11-13,82,212,66.75,False,Festival,Unknown,Decreasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
5695,2024-11-13,42,135,97.88,False,Festival,Competitor Pricing,Stable,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
2902,2024-11-13,58,475,35.61,False,Unknown,Unknown,Increasing,Budget,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
4500,2024-11-13,13,5,90.36,True,Festival,Competitor Pricing,Stable,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
6021,2024-11-13,87,146,82.83,True,Unknown,Unknown,Stable,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
4147,2024-11-13,33,270,5.41,True,Unknown,Weather,Increasing,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
8264,2024-11-13,11,335,7.74,False,Unknown,Weather,Decreasing,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
8187,2024-11-13,93,237,53.47,False,Festival,Competitor Pricing,Increasing,Regular,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
4146,2024-11-13,25,237,46.37,False,Unknown,Competitor Pricing,Stable,Premium,,,,False,8734.0,4782.0,7227.714285714285,1552.024668434286
6465,2024-11-14,28,154,17.84,False,Unknown,Weather,Stable,Premium,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
1770,2024-11-14,45,332,77.54,True,Festival,Economic Indicator,Stable,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
3466,2024-11-14,61,166,44.65,False,Holiday,Unknown,Increasing,Budget,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
3350,2024-11-14,6,252,96.3,False,Festival,Competitor Pricing,Increasing,Premium,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
1207,2024-11-14,23,389,65.3,False,Festival,Unknown,Stable,Premium,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
1067,2024-11-14,19,335,39.26,False,Unknown,Unknown,Decreasing,Budget,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
6828,2024-11-14,78,171,66.7,False,Holiday,Unknown,Increasing,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
9355,2024-11-14,10,167,94.3,False,Holiday,Unknown,Decreasing,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
1622,2024-11-14,65,32,14.82,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
8878,2024-11-14,46,118,37.03,True,Unknown,Unknown,Increasing,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
2787,2024-11-14,45,23,30.47,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
1977,2024-11-14,65,336,40.43,True,Unknown,Unknown,Increasing,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
2828,2024-11-14,46,259,47.71,True,Festival,Weather,Stable,Premium,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
4552,2024-11-14,63,350,48.45,True,Festival,Economic Indicator,Increasing,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
7309,2024-11-14,42,419,75.08,True,Holiday,Weather,Stable,Regular,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
4498,2024-11-14,86,50,83.63,True,Festival,Competitor Pricing,Decreasing,Budget,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
3768,2024-11-14,2,392,49.66,False,Holiday,Weather,Decreasing,Budget,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
4197,2024-11-14,57,33,46.39,False,Festival,Economic Indicator,Decreasing,Premium,,,,False,5906.0,3713.0,7052.142857142857,1416.8566651301737
8736,2024-11-15,8,50,63.68,True,Festival,Unknown,Decreasing,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
5839,2024-11-15,72,416,84.94,True,Festival,Economic Indicator,Increasing,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
2759,2024-11-15,81,10,70.58,False,Festival,Weather,Decreasing,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
5456,2024-11-15,9,270,21.3,False,Unknown,Competitor Pricing,Stable,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
6081,2024-11-15,82,362,50.72,False,Festival,Weather,Stable,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
7175,2024-11-15,2,405,26.24,False,Festival,Unknown,Increasing,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
7592,2024-11-15,27,346,56.15,False,Unknown,Weather,Increasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
9980,2024-11-15,70,229,72.92,False,Holiday,Weather,Stable,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
4472,2024-11-15,53,277,80.91,False,Festival,Unknown,Stable,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
6138,2024-11-15,64,67,75.44,True,Holiday,Unknown,Decreasing,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
8456,2024-11-15,95,36,52.95,False,Unknown,Unknown,Stable,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
7857,2024-11-15,70,371,72.77,True,Unknown,Weather,Stable,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
6682,2024-11-15,59,4,27.64,False,Festival,Weather,Decreasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
7433,2024-11-15,35,389,5.83,True,Festival,Unknown,Increasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
5739,2024-11-15,98,187,70.12,False,Festival,Economic Indicator,Increasing,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
6250,2024-11-15,26,116,13.23,False,Holiday,Competitor Pricing,Decreasing,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
4316,2024-11-15,59,273,54.28,False,Unknown,Unknown,Stable,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
1416,2024-11-15,87,63,81.03,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
4559,2024-11-15,98,499,36.84,True,Holiday,Economic Indicator,Increasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
4828,2024-11-15,60,452,41.78,True,Holiday,Weather,Stable,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
2283,2024-11-15,68,283,49.11,False,Unknown,Weather,Decreasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
5477,2024-11-15,21,46,54.06,True,Festival,Economic Indicator,Stable,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
7842,2024-11-15,72,169,53.17,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
1560,2024-11-15,58,450,19.91,True,Festival,Economic Indicator,Decreasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
1077,2024-11-15,6,382,96.23,True,Festival,Unknown,Decreasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
6112,2024-11-15,1,143,53.25,False,Holiday,Unknown,Increasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
7888,2024-11-15,71,63,42.82,True,Holiday,Weather,Increasing,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
7579,2024-11-15,99,269,59.62,False,Unknown,Competitor Pricing,Stable,Premium,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
4080,2024-11-15,50,435,28.02,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
5571,2024-11-15,14,158,50.1,False,Holiday,Economic Indicator,Decreasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
3829,2024-11-15,15,432,44.98,False,Holiday,Economic Indicator,Increasing,Budget,,,,False,8289.0,8137.0,6776.714285714285,1809.7228806538028
1824,2024-11-16,77,499,53.99,False,Festival,Economic Indicator,Stable,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6896,2024-11-16,61,276,24.25,False,Holiday,Unknown,Increasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6374,2024-11-16,78,444,93.17,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6437,2024-11-16,62,34,11.63,False,Unknown,Unknown,Decreasing,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
4122,2024-11-16,87,18,22.33,False,Holiday,Weather,Increasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
5406,2024-11-16,94,161,12.48,False,Festival,Unknown,Stable,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
8162,2024-11-16,38,86,9.46,True,Holiday,Weather,Stable,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6290,2024-11-16,15,233,89.04,True,Festival,Unknown,Stable,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
7425,2024-11-16,58,270,47.62,False,Unknown,Economic Indicator,Increasing,Premium,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6232,2024-11-16,92,434,16.41,True,Holiday,Competitor Pricing,Stable,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
5314,2024-11-16,82,78,98.83,True,Festival,Unknown,Decreasing,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
7615,2024-11-16,34,327,36.0,True,Festival,Weather,Stable,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
4135,2024-11-16,83,256,21.52,True,Holiday,Competitor Pricing,Increasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
7381,2024-11-16,72,13,45.41,True,Unknown,Competitor Pricing,Increasing,Premium,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
7050,2024-11-16,35,37,78.99,False,Unknown,Weather,Decreasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
9942,2024-11-16,64,261,36.23,True,Festival,Economic Indicator,Stable,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6330,2024-11-16,20,23,44.88,True,Festival,Weather,Decreasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
7582,2024-11-16,93,370,32.11,True,Festival,Weather,Decreasing,Premium,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
8108,2024-11-16,3,129,30.49,False,Holiday,Competitor Pricing,Stable,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6263,2024-11-16,40,164,84.18,True,Festival,Economic Indicator,Increasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
4570,2024-11-16,80,384,53.31,True,Festival,Competitor Pricing,Increasing,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
7028,2024-11-16,46,152,19.76,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
9425,2024-11-16,81,202,49.35,False,Unknown,Weather,Increasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
5179,2024-11-16,90,27,63.55,True,Holiday,Competitor Pricing,Increasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
8866,2024-11-16,31,37,88.12,True,Holiday,Weather,Decreasing,Budget,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
7117,2024-11-16,23,390,16.03,True,Holiday,Unknown,Increasing,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
3966,2024-11-16,32,478,35.21,True,Unknown,Competitor Pricing,Stable,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
3094,2024-11-16,71,162,45.5,True,Festival,Unknown,Stable,Regular,,,,False,9031.0,6041.0,6685.714285714285,1735.4985560625607
6403,2024-11-17,70,122,64.85,False,Unknown,Economic Indicator,Decreasing,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
3567,2024-11-17,90,20,91.96,False,Festival,Unknown,Stable,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
1517,2024-11-17,70,251,77.06,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
1685,2024-11-17,42,217,41.43,False,Unknown,Unknown,Decreasing,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
1282,2024-11-17,8,80,48.4,True,Festival,Unknown,Decreasing,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
2773,2024-11-17,31,430,20.76,False,Holiday,Weather,Stable,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
2212,2024-11-17,15,363,16.27,True,Holiday,Competitor Pricing,Stable,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
1914,2024-11-17,90,80,7.81,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
2970,2024-11-17,12,320,69.46,True,Festival,Unknown,Stable,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
3855,2024-11-17,24,312,50.77,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
8240,2024-11-17,44,470,35.62,False,Unknown,Competitor Pricing,Stable,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
7579,2024-11-17,5,355,17.41,True,Festival,Economic Indicator,Stable,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
8008,2024-11-17,39,419,30.22,False,Unknown,Economic Indicator,Decreasing,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
7833,2024-11-17,87,413,89.66,False,Holiday,Weather,Decreasing,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
5124,2024-11-17,67,485,94.53,True,Festival,Weather,Decreasing,Budget,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
4347,2024-11-17,60,131,98.87,False,Holiday,Weather,Decreasing,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
9215,2024-11-17,31,135,64.2,False,Unknown,Unknown,Decreasing,Budget,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
6259,2024-11-17,61,434,24.83,True,Holiday,Competitor Pricing,Increasing,Premium,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
2408,2024-11-17,1,143,85.64,True,Festival,Weather,Stable,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
6901,2024-11-17,65,120,70.19,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
7442,2024-11-17,27,170,98.44,True,Unknown,Weather,Stable,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
3780,2024-11-17,7,291,61.22,False,Holiday,Competitor Pricing,Stable,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
6115,2024-11-17,30,201,39.81,True,Holiday,Economic Indicator,Increasing,Regular,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
2346,2024-11-17,5,26,6.27,False,Holiday,Unknown,Increasing,Budget,,,,False,4860.0,6823.0,6244.857142857143,1399.9725507513162
1355,2024-11-18,48,356,53.62,False,Holiday,Unknown,Stable,Budget,,,,False,7219.0,6611.0,6406.0,1273.1794845975176
3453,2024-11-18,72,299,46.08,True,Unknown,Weather,Stable,Regular,,,,False,7219.0,6611.0,6406.0,1273.1794845975176
8015,2024-11-18,54,391,82.56,False,Unknown,Unknown,Increasing,Regular,,,,False,7219.0,6611.0,6406.0,1273.1794845975176
4149,2024-11-18,86,303,58.58,False,Unknown,Unknown,Decreasing,Regular,,,,False,7219.0,6611.0,6406.0,1273.1794845975176
7898,2024-11-18,2,108,59.72,False,Holiday,Competitor Pricing,Decreasing,Regular,,,,False,7219.0,6611.0,6406.0,1273.1794845975176
